INPUT:text	OUTPUT:audio_record	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
- Я говорю о том, что всплыло дерьмо по-жирней, она похитила себя сама	ru.190ce940-e9be-4ca1-995e-d1fe2089aa52			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8538e0fdd5f9d946de6	1b05f88d-19b5-4641-b33d-5102c62a2e4e	0001db3ed8--61eae8538e0fdd5f9d946de6	6fd31e8bed6ea2d44e76c4d7a95cdd71	APPROVED	2022-01-21T17:07:31.195	+	
- Ведь, как всем известно, если хочешь быть счастлив и добродетелен, не обобщай, а держись узких частностей; общие идеи являются неизбежным интеллектуальным злом	ru.0d56d21c-7365-438b-9307-42f8f5798282			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8538e0fdd5f9d946de6	4eadfe7d-6660-41e5-968f-14c220e89273	0001db3ed8--61eae8538e0fdd5f9d946de6	6fd31e8bed6ea2d44e76c4d7a95cdd71	APPROVED	2022-01-21T17:07:31.195	+	
- Когда понимаешь, что все бессмысленно, тебе уже все равно, чем заниматься	ru.59a6f808-5011-4af1-bb28-5dce908d4dfb			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8538e0fdd5f9d946de6	fa091cc7-4655-46ad-b676-80dbbb7d1a7b	0001db3ed8--61eae8538e0fdd5f9d946de6	6fd31e8bed6ea2d44e76c4d7a95cdd71	APPROVED	2022-01-21T17:07:31.195	+	
- Смейся, и весь мир будет смеяться вместе с тобой. Плачь — и ты будешь плакать в одиночестве	ru.977bda4c-cdff-4af4-86a5-f88ac3339607			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8538e0fdd5f9d946de6	b2f63940-c2cf-43b3-9449-df9a75cf34a8	0001db3ed8--61eae8538e0fdd5f9d946de6	6fd31e8bed6ea2d44e76c4d7a95cdd71	APPROVED	2022-01-21T17:07:31.195	+	
- Люди везде одинаково жадны. В маленьких городках они еще и неудачливы	ru.4fcdb079-9830-47d3-90cc-6925a1a77927			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8538e0fdd5f9d946de6	c3f37714-4807-4fbe-86eb-6efadea5b235	0001db3ed8--61eae8538e0fdd5f9d946de6	6fd31e8bed6ea2d44e76c4d7a95cdd71	APPROVED	2022-01-21T17:07:31.195	+	
- Все проходит и все продается. Человек – такой же товар, как и все остальное, и у каждого из нас свой срок годности.	ru.e9e66455-c420-49d5-bd14-858e9ad46d02			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8538e0fdd5f9d946de6	6c86f577-a2dc-4a74-86bd-42aa01e804b6	0001db3ed8--61eae8538e0fdd5f9d946de6	6fd31e8bed6ea2d44e76c4d7a95cdd71	APPROVED	2022-01-21T17:07:31.195	+	
											
- Я сожалею об отсутствии сексуального опыта, но лишь из любопытства, а не из-за похоти	ru.292b8c84-a039-49fe-a79e-caffe6a75202			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	f1b9e0b2-6f9a-4440-871e-f856bc60ed40	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Потому что все самое лучше, что только может быть, – это плод твоего воображения	ru.cd696c9a-280a-411b-9667-0e9c8cb361ab			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	ea5de344-68c1-4157-8c53-722a63abce69	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Правда жизни открывается нам именно в форме парадоксов. Чтобы постигнуть Действительность, надо видеть, как она балансирует на канате.	ru.114e0690-026c-4992-a0dc-fdeb86f68962			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	dc05958c-b282-4bbe-a6c8-80506b0660fc	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Если гламур - это идеология режима, то важнейшими из искусств для нас являются пиар, джиар, биар и фиар. А если попросту, реклама.	ru.1447cfbf-37ad-491d-92a5-1471dfea97cc			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	ad774995-4222-47c1-b425-ba5deaf1fd7f	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Я говорю о том, что всплыло дерьмо по-жирней, она похитила себя сама	ru.2df7db1f-ed08-489b-afd0-f492eee894fb			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	1b05f88d-19b5-4641-b33d-5102c62a2e4e	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Ведь, как всем известно, если хочешь быть счастлив и добродетелен, не обобщай, а держись узких частностей; общие идеи являются неизбежным интеллектуальным злом	ru.383b773e-05b7-472e-9186-feec4c2e0b41			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	4eadfe7d-6660-41e5-968f-14c220e89273	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Когда понимаешь, что все бессмысленно, тебе уже все равно, чем заниматься	ru.dc7dfb3e-5c64-479e-ada8-4c44c2eb5e16			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	fa091cc7-4655-46ad-b676-80dbbb7d1a7b	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Смейся, и весь мир будет смеяться вместе с тобой. Плачь — и ты будешь плакать в одиночестве	ru.4aa2c9c0-36c6-408d-a4dd-70655cf0e265			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	b2f63940-c2cf-43b3-9449-df9a75cf34a8	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Люди везде одинаково жадны. В маленьких городках они еще и неудачливы	ru.e8b7bd40-757d-4ecd-9ade-bdd4d8291edc			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	c3f37714-4807-4fbe-86eb-6efadea5b235	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
- Все проходит и все продается. Человек – такой же товар, как и все остальное, и у каждого из нас свой срок годности.	ru.d4741aa9-0591-41f0-9c6e-7b8559c4704d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8578a8e080b5abe1e6a	6c86f577-a2dc-4a74-86bd-42aa01e804b6	0001db3ed8--61eae8578a8e080b5abe1e6a	6eda446eec6a94f944da3426b1cc0ad7	APPROVED	2022-01-21T17:07:35.217	+	
											
- Для того чтобы одержать победу в споре, необязательно быть фактически правым – нужно лишь использовать правильные приемы	ru.c73514b0-885e-42e1-b29e-eaba6bdb128c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	f9a1e139-e479-4381-a96b-0ab138f34b49	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Когда разверзается бесконечность, все двери в мир оказываются запертыми	ru.473ddb1d-33df-47ca-8dbf-7fbd09e8c3bb			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	2c98dfcb-f835-41a9-b21e-4c421f1a7990	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Всякая вещь, кажущаяся тебе ужасной, перестает быть таковой, как только ты от нее испытаешь наслаждение	ru.2fba2ab3-57c3-4d74-9d7d-8649f044205f			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	0faa7aaf-0ade-4d7a-a4ee-e9a54c7e5c54	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Из всех зверей пусть государь уподобится двум: льву и лисе. Лиса обходит капканы, лев же, отпугнет волков. Кто всегда подобен льву, может не заметить капкана.	ru.86d9734d-f417-4645-8fe7-76b831f14647			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	8245b4dc-456f-40a4-b8be-13bf6f3792d5	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Постарайтесь уяснить себе при этом, что процесс внимания протекает в душевной сфере и не может быть нарушен внешними действиями, одновременно с ним совершаемыми.	ru.14e1f55a-939f-47ba-b4d7-b0071ff09530			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	e3ab14f9-6742-49a7-af8c-c00f6cdd2a19	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Пробужденные вашим воображением творческие чувства, проникая в тело, как бы ваяют его изнутри.	ru.9c136dc9-75d8-480f-8bb0-420ab44f1b7e			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	d39bb744-b6b4-48ad-a688-0209993e8b42	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Пока я лежала на столе, звон от инструментов прозвучал как аккорд из той старой паствы, и это не был страх, скорее отвращение	ru.7a360398-a154-4732-b61e-7a7a5a267189			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	248fefbf-3f4f-4951-8a29-ed9a96f75f45	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- С поступков все началось. Сначала поступок, потом – легенда, а уже только потом – все остальное	ru.93386ec7-fa17-4b54-b17c-35db767c160b			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	c886c0d8-b001-44bf-95c6-bf13670290fd	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- В каком-то смысле книга не сообщила ему ничего нового - но в этом-то и заключалась ее прелесть. Она говорила то, что он сам бы мог сказать, если бы сумел привести в порядок отрывочные мысли	ru.370932fe-580b-4d8a-9426-16f8a221a153			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	dbf50d27-8c4c-4c50-8a56-b571a6f3de69	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
- Сила эта есть способность сосредоточивать свое внимание	ru.6cd1d3df-3481-4759-a91b-22dc54a5d42f			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae86fb6d029699c59970a	9b118d84-dca1-4ea9-8ef1-5ceca2d966bf	0001db3ed8--61eae86fb6d029699c59970a	1c2e499869ae5d190b5c0210e7dede04	APPROVED	2022-01-21T17:07:59.907	+	
											
- Петр Второй и Петр Третий не были великими. Очень может быть потому, что не были первыми.	ru.fda43edd-08ec-428f-b628-b6eef2974567			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	3e25e4e7-8dce-444c-8a89-2ed09f40e60b	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Второе правило бойцовского клуба: Не упоминать нигде о бойцовском клубе	ru.c30300e0-c3f2-4347-8524-d9e83db4823f			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	2154b9bc-8947-4941-8b25-99a792b2e6a8	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Всякий знает и чувствует, как близкородственны друг другу сладострастие и жестокость	ru.7ccc48d5-a5b3-4d42-b6b2-748454b31a5d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	191c39aa-38ed-47c6-a08f-3eed5b9f2b2b	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Отказ она не приняла, да и как же можно удержать волну на песке	ru.e06eed31-9bbe-4df6-adea-2b9206d51aa7			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	0ba8a0d9-3a23-48c2-9e21-a317496968df	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Конечно, на первый взгляд ты податливый: мягкий, необидчивый, лёгкий на подъём, коммуникабельный… Но ты похож на бетономешалку: крутить её легко, а с места не сдвинешь и внутри – бетон.	ru.8b85d50d-4505-46d0-aa2b-66b5c8c57766			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	dbb154de-62e6-45a7-b3d9-c231e4701344	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Женись прежде чем секс тебе надоест, иначе вообще никогда не женишься	ru.bf325f3f-386c-457b-9b99-6d5a5e136001			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	04347833-898a-45fb-807e-a15e0006bd0c	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Все воспитание тела и мозга как раз и имеет целью привить людям любовь к их неизбежной социальной судьбе	ru.49a7ef4b-b805-4ce2-bf42-5986efa62649			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	b31e2fc1-e6b1-4369-9a57-de5680651fe5	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Будто бы физическая близость может решить проблему эмоциональной отчужденности	ru.75d9bf04-b9f2-43c4-8299-2c046575ce5d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	ec8b52cc-7f2d-4c93-95a7-3609155e3394	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Вот каша то заварилась, а ведь я мог спокойно жить смирившись с обоссаным ковром	ru.66ac6809-5b14-444d-b924-f0b357cf486c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	4048ca93-68a4-4fff-8081-1d59385cf2cc	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
- Жестокость сама по себе мотивируется чем-то более глубинным: желанием познать тайну вещей и жизни.	ru.4ee502fe-155f-43d0-b771-d85616ce8208			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae887bb27377cdd59d3dd	4186ac26-8f00-4434-bb00-527fafbc85a0	0001db3ed8--61eae887bb27377cdd59d3dd	623869fad4b896a0da01da19a40a390c	APPROVED	2022-01-21T17:08:23.744	+	
											
- Я сожалею об отсутствии сексуального опыта, но лишь из любопытства, а не из-за похоти	ru.8a8cef42-e99b-4823-8a23-2d5cab21990d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	f1b9e0b2-6f9a-4440-871e-f856bc60ed40	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Потому что все самое лучше, что только может быть, – это плод твоего воображения	ru.788adc5b-1891-4faa-8556-7732539716d9			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	ea5de344-68c1-4157-8c53-722a63abce69	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Правда жизни открывается нам именно в форме парадоксов. Чтобы постигнуть Действительность, надо видеть, как она балансирует на канате.	ru.232adaab-6b73-442f-b94b-6cf7be89474d			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	dc05958c-b282-4bbe-a6c8-80506b0660fc	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Если гламур - это идеология режима, то важнейшими из искусств для нас являются пиар, джиар, биар и фиар. А если попросту, реклама.	ru.45a957f4-5545-4dc3-af5b-b1b3f3ce19d5			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	ad774995-4222-47c1-b425-ba5deaf1fd7f	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Я говорю о том, что всплыло дерьмо по-жирней, она похитила себя сама	ru.6ebdb9eb-5f43-4276-832c-d261bca56d0a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	1b05f88d-19b5-4641-b33d-5102c62a2e4e	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Ведь, как всем известно, если хочешь быть счастлив и добродетелен, не обобщай, а держись узких частностей; общие идеи являются неизбежным интеллектуальным злом	ru.4bc3742a-31b1-4118-bb47-5912ed96bad5			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	4eadfe7d-6660-41e5-968f-14c220e89273	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Когда понимаешь, что все бессмысленно, тебе уже все равно, чем заниматься	ru.34fc5771-a21d-472c-8b9e-5d2ecfa327f9			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	fa091cc7-4655-46ad-b676-80dbbb7d1a7b	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Смейся, и весь мир будет смеяться вместе с тобой. Плачь — и ты будешь плакать в одиночестве	ru.4c03d86a-27f3-4b7a-bf78-70aa9cc039a0			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	b2f63940-c2cf-43b3-9449-df9a75cf34a8	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Люди везде одинаково жадны. В маленьких городках они еще и неудачливы	ru.bda9091f-1b85-4bd4-9309-19ed06245212			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	c3f37714-4807-4fbe-86eb-6efadea5b235	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
- Все проходит и все продается. Человек – такой же товар, как и все остальное, и у каждого из нас свой срок годности.	ru.1e880df3-4e96-4cae-9f43-a5c47f67cb66			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8c5069a891dcea49f6d	6c86f577-a2dc-4a74-86bd-42aa01e804b6	0001db3ed8--61eae8c5069a891dcea49f6d	d3cd60117c742e8cc53c0f5390a019c8	APPROVED	2022-01-21T17:09:25.501	+	
											
- Людям необходимо, чтобы рядом был кто-то, кто ниже их - чтобы почувствовать свое превосходство	ru.35331890-4674-4558-a7eb-7542429ad610			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	0673e4df-0bc1-4f26-a50c-2ccc38c131a8	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- И песок, и скальная порода — всё погружается в воду	ru.edf70ffc-14d7-4bfa-bba5-a2fe141f1028			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	57a9281e-9517-4b29-b122-e6195704cd28	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Здесь тебе не Вьетнам, а боулинг. Здесь есть правила	ru.cec347aa-1087-4794-b7fa-7215ee09aee0			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	69ec028a-870b-4ff4-a1c9-f6969e8ee6d7	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Как справедливо сказал классик: надо жить, дыша полной грудью, и не зажимать нос, как некоторые импотенты духа.	ru.70de50ff-66fc-44a4-bde5-d0ce9d3bbdeb			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	15673261-c858-4ef2-ab68-f6c479a7f604	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Прочная цивилизация немыслима без множества услаждающих пороков	ru.968de229-bbaa-463b-9b5a-7eb1f03e2e95			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	b01ae3e0-7fdc-454a-a22e-01498080d533	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Но я не вижу никакого смысла в том, чтобы выставлять напоказ то, что я ещё могу скрыть	ru.9759fd26-d697-41e8-8f7d-8050c156e2b7			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	2ed75db2-9e9b-4c09-adfd-7d81066624d3	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Лучше ты потрать чужое время, чем какой-нибудь раздолбай потратит твоё	ru.2a9e18df-9c5a-4812-9411-92bfa84c68bb			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	025c47a8-3229-45f7-94dd-2309fd3f2e80	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Если и исполнится желание, так с таким привеском, что лучше бы уж и не исполнялось совсем	ru.0cc5594e-7041-49cb-9ce4-1668bcec08cd			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	8d66a3e7-b544-4be1-bafe-c48d7feb3901	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Дорога-то все равно в могилу; только для гордых она короче и ухабистей	ru.a6b40602-384d-492b-b68f-bc7d07284bde			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	54cb8af0-353d-42d3-89ea-9c7bd3629073	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
- Был ли он животным, если музыка так волновала его	ru.143d02e0-ff10-4191-b603-d78910facf8a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8e675d5cd5e16d6ecae	1e7c3321-08da-4ef0-9195-cebdf39958d8	0001db3ed8--61eae8e675d5cd5e16d6ecae	9dd7a0f8a811173ccdd99f07e8e31151	APPROVED	2022-01-21T17:09:58.367	+	
											
- Для того чтобы одержать победу в споре, необязательно быть фактически правым – нужно лишь использовать правильные приемы	ru.a3a48a43-47fc-4c73-9907-b49fdb84e1c0			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	f9a1e139-e479-4381-a96b-0ab138f34b49	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
- Когда разверзается бесконечность, все двери в мир оказываются запертыми	ru.d66fc936-e70a-4fba-a1b0-b18e757a1614			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	2c98dfcb-f835-41a9-b21e-4c421f1a7990	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
- Всякая вещь, кажущаяся тебе ужасной, перестает быть таковой, как только ты от нее испытаешь наслаждение	ru.27557dba-51ea-4787-880f-42b7aa42e944			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	0faa7aaf-0ade-4d7a-a4ee-e9a54c7e5c54	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
- Из всех зверей пусть государь уподобится двум: льву и лисе. Лиса обходит капканы, лев же, отпугнет волков. Кто всегда подобен льву, может не заметить капкана.	ru.5780de84-ed9a-4034-af1d-f302466a0a5a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	8245b4dc-456f-40a4-b8be-13bf6f3792d5	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
- Постарайтесь уяснить себе при этом, что процесс внимания протекает в душевной сфере и не может быть нарушен внешними действиями, одновременно с ним совершаемыми.	ru.a63660c8-46a3-4a77-9d34-02f07f8c48a0			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	e3ab14f9-6742-49a7-af8c-c00f6cdd2a19	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
- Пробужденные вашим воображением творческие чувства, проникая в тело, как бы ваяют его изнутри.	ru.05d26dc3-e203-4621-8ccb-a02de26801a4			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	d39bb744-b6b4-48ad-a688-0209993e8b42	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
- Пока я лежала на столе, звон от инструментов прозвучал как аккорд из той старой паствы, и это не был страх, скорее отвращение	ru.411e22b8-386e-4d2b-9043-06dc43bce569			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eae8fbb42f0d0eaca8ab0a	248fefbf-3f4f-4951-8a29-ed9a96f75f45	0001db3ed8--61eae8fbb42f0d0eaca8ab0a	fa23b8fc7ecdc589667b0b79a8b45d8d	APPROVED	2022-01-21T17:10:19.192	+	
